Quantity_Sold,Unit_Price,Profit,Discount,Month,Region,Product_Category,Sales_Channel,Customer_Type,Actual_Sales,Predicted_Sales
3,1717.3633333333337,-4121.671999999999,0.3,12,3,2,0,0,5152.09,7217.789968070557
7,2868.1985714285715,-64247.648,0.05,2,1,0,1,0,20077.39,19149.015057655393
3,2920.0,-7008.0,0.0,9,2,2,1,0,8760.0,8893.144297999128
9,1810.92,-71712.432,0.3,9,3,1,1,2,16298.28,18002.870506470084
4,2778.6175,-15560.258,0.3,6,3,2,0,2,11114.47,10013.064651948236
5,4780.228,-47802.28,0.3,4,1,2,1,1,23901.14,18779.173964580114
4,1043.2875,-5842.41,0.05,3,0,1,1,1,4173.15,5896.6165437322215
5,1736.958,-17369.58,0.1,1,1,1,1,1,8684.79,8472.830435787564
1,14263.64,5705.456,0.05,7,3,1,1,0,14263.64,18441.555786635276
6,1089.4433333333334,-16995.316000000003,0.05,9,1,0,1,1,6536.66,6750.3210725684585
10,86.37,-4318.500000000001,0.15,2,2,0,0,1,863.7,-1088.8609457157945
8,1375.475,-41814.44,0.0,7,2,2,1,0,11003.8,11092.9465630298
3,672.5433333333334,-1614.1039999999998,0.2,5,3,2,0,0,2017.63,5658.210565491097
1,12511.62,5004.648000000001,0.3,1,2,1,1,1,12511.62,17073.97948732786
7,83.55428571428571,-1871.616,0.15,4,1,1,0,2,584.88,1107.251104794842
7,1082.6942857142856,-24252.352,0.15,11,1,2,1,2,7578.86,7393.683905826403
4,4998.385,-27990.956,0.2,11,2,0,1,1,19993.54,15155.383245636487
