Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Country,City,State,Region,Product_ID,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price,Year,Month,Quarter,Profit_Margin,Customer_Segment
CA-2025-100742,2026-03-09,2026-03-14,EH-13945,Emily Harper,1,USA,Phoenix,Arizona,3,TEC-PR-10002311,2,Printers,Laser Printer,9343.74,7,0.0,-29899.968,1,0,0,5606.244,1334.82,2026,3,1,-320.0,1
CA-2025-100743,2025-12-22,2025-12-26,JM-14520,James Miller,0,USA,Seattle,Washington,3,OFF-ST-10000760,1,Storage,Storage Cart,1985.67,4,0.3,-2779.938,0,4,2,1191.402,496.4175,2025,12,4,-140.0,2
CA-2025-100744,2025-12-14,2025-12-19,LM-15800,Linda Moore,2,USA,Austin,Texas,0,OFF-PA-10000345,1,Paper,A4 Paper,7445.18,7,0.15,-23824.576,1,3,1,4467.108,1063.597142857143,2025,12,4,-320.0,1
CA-2025-100745,2025-06-15,2025-06-20,BH-11710,Brosina Hoffman,0,USA,Atlanta,Georgia,2,FUR-CH-10000111,0,Chairs,Ergonomic Chair,1537.89,8,0.05,-5843.982,0,2,1,922.734,192.23625,2025,6,2,-380.0,0
CA-2025-100746,2026-05-19,2026-05-20,JM-14520,James Miller,0,USA,Boston,Massachusetts,1,OFF-LA-10000240,1,Labels,Address Labels,3358.71,4,0.0,-4702.194,0,4,0,2015.226,839.6775,2026,5,2,-140.0,2
CA-2025-100747,2025-09-25,2025-09-28,SO-20335,Sean O'Donnell,0,USA,Chicago,Illinois,0,FUR-BO-10001798,0,Bookcases,Bookcase,1026.45,2,0.0,-205.29,0,3,1,615.87,513.225,2025,9,3,-20.0,3
CA-2025-100748,2025-05-04,2025-05-09,BH-11710,Brosina Hoffman,0,USA,Boston,Massachusetts,1,OFF-BI-10001524,1,Binders,Premium Binder,6244.38,6,0.1,-16235.388,0,0,0,3746.628,1040.73,2025,5,2,-259.99999999999994,1
CA-2025-100749,2026-06-12,2026-06-17,DV-13045,Darrin Van Huff,1,USA,Denver,Colorado,3,TEC-PH-10002275,2,Phones,IP Phone,2924.49,2,0.0,-584.8979999999992,0,1,0,1754.6939999999995,1462.245,2026,6,2,-19.99999999999997,3
CA-2025-100750,2025-02-12,2025-02-17,DV-13045,Darrin Van Huff,1,USA,Chicago,Illinois,0,FUR-CH-10000111,0,Chairs,Ergonomic Chair,5469.48,4,0.0,-7657.272000000001,1,3,0,3281.688,1367.37,2025,2,1,-140.00000000000003,2
CA-2025-100751,2026-03-29,2026-04-03,LM-15800,Linda Moore,2,USA,Seattle,Washington,3,TEC-PR-10002311,2,Printers,Laser Printer,3051.39,6,0.0,-7933.614000000001,0,2,1,1830.834,508.565,2026,3,1,-260.00000000000006,0
CA-2025-100752,2025-07-26,2025-07-30,JM-14520,James Miller,0,USA,Seattle,Washington,3,TEC-PH-10002275,2,Phones,IP Phone,2623.62,6,0.0,-6821.411999999999,0,3,0,1574.1719999999998,437.27,2025,7,3,-259.99999999999994,0
CA-2025-100753,2026-01-17,2026-01-21,EH-13945,Emily Harper,1,USA,Dallas,Texas,0,TEC-LA-10000221,2,Laptops,Laptop,8280.66,7,0.0,-26498.112,0,1,1,4968.396,1182.9514285714286,2026,1,1,-320.0,1
CA-2025-100754,2026-02-28,2026-03-04,LM-15800,Linda Moore,2,USA,Miami,Florida,2,TEC-PH-10002275,2,Phones,IP Phone,3472.58,3,0.0,-2778.0639999999994,0,1,2,2083.548,1157.5266666666666,2026,2,1,-79.99999999999999,2
CA-2025-100755,2025-11-19,2025-11-23,SO-20335,Sean O'Donnell,0,USA,New York,New York,1,OFF-PA-10000345,1,Paper,A4 Paper,993.66,1,0.0,397.46400000000006,1,4,1,596.1959999999999,993.66,2025,11,4,40.00000000000001,3
CA-2025-100756,2025-03-01,2025-03-06,AA-10480,Andrew Allen,2,USA,Boston,Massachusetts,1,TEC-PR-10002311,2,Printers,Laser Printer,4611.72,5,0.15,-9223.44,1,3,2,2767.032,922.344,2025,3,1,-199.99999999999997,2
CA-2025-100757,2025-01-09,2025-01-12,RT-17090,Robert Taylor,1,USA,Chicago,Illinois,0,OFF-PA-10000345,1,Paper,A4 Paper,5428.53,8,0.3,-20628.414,1,0,0,3257.118,678.56625,2025,1,1,-380.0,1
CA-2025-100758,2026-02-19,2026-02-21,AA-10480,Andrew Allen,2,USA,Los Angeles,California,3,TEC-LA-10000221,2,Laptops,Laptop,3546.54,6,0.0,-9221.004,0,4,2,2127.924,591.09,2026,2,1,-260.0,0
CA-2025-100759,2025-10-18,2025-10-20,DV-13045,Darrin Van Huff,1,USA,Atlanta,Georgia,2,OFF-BI-10001524,1,Binders,Premium Binder,121.23,3,0.1,-96.984,0,3,2,72.738,40.41,2025,10,4,-80.0,3
CA-2025-100760,2025-11-08,2025-11-12,RT-17090,Robert Taylor,1,USA,Los Angeles,California,3,OFF-BI-10001524,1,Binders,Premium Binder,4012.91,5,0.15,-8025.82,0,0,0,2407.746,802.582,2025,11,4,-200.0,2
CA-2025-100761,2025-05-08,2025-05-12,AA-10480,Andrew Allen,2,USA,Denver,Colorado,3,OFF-BI-10001524,1,Binders,Premium Binder,4598.1,4,0.05,-6437.34,0,0,1,2758.86,1149.525,2025,5,2,-140.0,2
CA-2025-100762,2025-10-19,2025-10-24,SO-20335,Sean O'Donnell,0,USA,Philadelphia,Pennsylvania,1,OFF-LA-10000240,1,Labels,Address Labels,947.13,2,0.05,-189.42600000000004,1,1,0,568.278,473.565,2025,10,4,-20.000000000000004,3
CA-2025-100763,2026-01-05,2026-01-09,DV-13045,Darrin Van Huff,1,USA,Chicago,Illinois,0,OFF-PA-10000345,1,Paper,A4 Paper,924.71,7,0.0,-2959.072,1,0,1,554.826,132.10142857142858,2026,1,1,-320.0,0
CA-2025-100764,2025-05-14,2025-05-18,BH-11710,Brosina Hoffman,0,USA,New York,New York,1,OFF-BI-10001524,1,Binders,Premium Binder,4964.27,7,0.2,-15885.664,1,0,0,2978.5620000000004,709.1814285714287,2025,5,2,-320.0,1
CA-2025-100765,2026-05-26,2026-05-30,LM-15800,Linda Moore,2,USA,Philadelphia,Pennsylvania,1,OFF-PA-10000345,1,Paper,A4 Paper,675.23,3,0.0,-540.184,1,2,0,405.138,225.07666666666668,2026,5,2,-80.0,3
CA-2025-100766,2026-04-14,2026-04-16,RT-17090,Robert Taylor,1,USA,Seattle,Washington,3,TEC-PH-10002275,2,Phones,IP Phone,468.68,8,0.0,-1780.9840000000002,1,4,2,281.208,58.585,2026,4,2,-380.0,0
CA-2025-100767,2026-01-14,2026-01-15,SB-18120,Sophia Brown,0,USA,New York,New York,1,FUR-CH-10000111,0,Chairs,Ergonomic Chair,5171.58,6,0.0,-13446.107999999998,1,3,0,3102.948,861.93,2026,1,1,-259.99999999999994,0
CA-2025-100768,2025-05-01,2025-05-04,AA-10480,Andrew Allen,2,USA,Henderson,Kentucky,2,OFF-ST-10000760,1,Storage,Storage Cart,413.5,8,0.0,-1571.3,0,2,0,248.1,51.6875,2025,5,2,-380.0,0
CA-2025-100769,2026-03-08,2026-03-09,AA-10480,Andrew Allen,2,USA,Miami,Florida,2,FUR-DE-10004567,0,Desks,Office Desk,89.13,8,0.15,-338.694,0,1,0,53.478,11.14125,2026,3,1,-380.0,0
CA-2025-100770,2025-02-15,2025-02-19,LM-15800,Linda Moore,2,USA,Atlanta,Georgia,2,TEC-PH-10002275,2,Phones,IP Phone,4931.68,6,0.3,-12822.368000000002,0,3,2,2959.0080000000003,821.9466666666667,2025,2,1,-260.0,0
CA-2025-100771,2025-05-16,2025-05-18,RT-17090,Robert Taylor,1,USA,Boston,Massachusetts,1,TEC-PR-10002311,2,Printers,Laser Printer,1577.49,8,0.15,-5994.462,0,4,1,946.494,197.18625,2025,5,2,-380.0,0
CA-2025-100772,2026-02-24,2026-02-28,BH-11710,Brosina Hoffman,0,USA,Boston,Massachusetts,1,TEC-LA-10000221,2,Laptops,Laptop,1006.28,1,0.3,402.51200000000006,0,0,2,603.7679999999999,1006.28,2026,2,1,40.00000000000001,3
CA-2025-100773,2025-06-19,2025-06-20,SB-18120,Sophia Brown,0,USA,Atlanta,Georgia,2,TEC-PR-10002311,2,Printers,Laser Printer,1938.86,2,0.0,-387.7719999999997,0,0,0,1163.3159999999998,969.43,2025,6,2,-19.999999999999982,3
CA-2025-100774,2025-02-24,2025-03-01,RT-17090,Robert Taylor,1,USA,Austin,Texas,0,TEC-LA-10000221,2,Laptops,Laptop,189.22,1,0.0,75.688,1,4,2,113.532,189.22,2025,2,1,40.0,3
CA-2025-100775,2025-10-09,2025-10-11,BH-11710,Brosina Hoffman,0,USA,New York,New York,1,TEC-LA-10000221,2,Laptops,Laptop,3652.07,6,0.0,-9495.382,0,3,2,2191.242,608.6783333333334,2025,10,4,-260.0,0
CA-2025-100776,2025-01-24,2025-01-27,JM-14520,James Miller,0,USA,Austin,Texas,0,FUR-BO-10001798,0,Bookcases,Bookcase,3475.18,6,0.0,-9035.468,0,4,2,2085.108,579.1966666666666,2025,1,1,-260.00000000000006,0
CA-2025-100777,2025-04-12,2025-04-17,SO-20335,Sean O'Donnell,0,USA,Miami,Florida,2,FUR-DE-10004567,0,Desks,Office Desk,5773.87,5,0.0,-11547.740000000002,0,4,0,3464.322,1154.774,2025,4,2,-200.00000000000009,2
CA-2025-100778,2026-02-22,2026-02-24,CG-12520,Claire Gute,0,USA,Miami,Florida,2,FUR-BO-10001798,0,Bookcases,Bookcase,454.06,1,0.0,181.624,1,1,2,272.436,454.06,2026,2,1,40.00000000000001,3
CA-2025-100779,2026-02-27,2026-03-02,AA-10480,Andrew Allen,2,USA,New York,New York,1,FUR-BO-10001798,0,Bookcases,Bookcase,1394.75,4,0.05,-1952.65,1,0,2,836.85,348.6875,2026,2,1,-140.0,2
CA-2025-100780,2026-06-01,2026-06-05,DV-13045,Darrin Van Huff,1,USA,Miami,Florida,2,OFF-BI-10001524,1,Binders,Premium Binder,6673.2,8,0.0,-25358.16,1,3,2,4003.92,834.15,2026,6,2,-380.0,1
CA-2025-100781,2026-02-22,2026-02-24,CG-12520,Claire Gute,0,USA,Atlanta,Georgia,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,754.02,2,0.0,-150.80399999999997,1,2,0,452.412,377.01,2026,2,1,-20.0,3
CA-2025-100782,2026-02-21,2026-02-25,DV-13045,Darrin Van Huff,1,USA,Dallas,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,2820.52,3,0.2,-2256.416,0,4,2,1692.312,940.1733333333332,2026,2,1,-80.0,2
CA-2025-100783,2026-04-08,2026-04-09,CG-12520,Claire Gute,0,USA,Philadelphia,Pennsylvania,1,OFF-ST-10000760,1,Storage,Storage Cart,22.7,3,0.3,-18.16,0,4,1,13.62,7.566666666666666,2026,4,2,-80.0,3
CA-2025-100784,2026-01-25,2026-01-28,BH-11710,Brosina Hoffman,0,USA,Miami,Florida,2,FUR-DE-10004567,0,Desks,Office Desk,732.72,2,0.2,-146.54399999999998,0,1,0,439.632,366.36,2026,1,1,-20.0,3
CA-2025-100785,2025-05-24,2025-05-29,AA-10480,Andrew Allen,2,USA,New York,New York,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,6768.0,6,0.15,-17596.800000000003,0,3,1,4060.8,1128.0,2025,5,2,-260.00000000000006,1
CA-2025-100786,2026-04-09,2026-04-12,BH-11710,Brosina Hoffman,0,USA,Henderson,Kentucky,2,OFF-LA-10000240,1,Labels,Address Labels,9784.51,8,0.15,-37181.138,0,2,0,5870.706,1223.06375,2026,4,2,-380.0,1
CA-2025-100787,2025-05-17,2025-05-18,SB-18120,Sophia Brown,0,USA,New York,New York,1,FUR-BO-10001798,0,Bookcases,Bookcase,1313.79,3,0.3,-1051.0320000000002,0,0,1,788.274,437.93,2025,5,2,-80.00000000000001,3
CA-2025-100788,2025-03-21,2025-03-26,CG-12520,Claire Gute,0,USA,Philadelphia,Pennsylvania,1,FUR-CH-10000111,0,Chairs,Ergonomic Chair,7000.02,6,0.2,-18200.052,0,3,0,4200.012,1166.67,2025,3,1,-259.99999999999994,1
CA-2025-100789,2026-01-02,2026-01-06,SO-20335,Sean O'Donnell,0,USA,Los Angeles,California,3,TEC-PH-10002275,2,Phones,IP Phone,5901.04,6,0.3,-15342.703999999998,1,0,2,3540.624,983.5066666666668,2026,1,1,-259.99999999999994,1
CA-2025-100790,2025-10-15,2025-10-18,BH-11710,Brosina Hoffman,0,USA,Phoenix,Arizona,3,OFF-LA-10000240,1,Labels,Address Labels,4999.28,4,0.15,-6998.992000000001,1,0,2,2999.568,1249.82,2025,10,4,-140.00000000000003,2
CA-2025-100791,2026-05-20,2026-05-25,BH-11710,Brosina Hoffman,0,USA,Seattle,Washington,3,TEC-PR-10002311,2,Printers,Laser Printer,1104.46,7,0.1,-3534.272,0,1,1,662.676,157.78,2026,5,2,-320.0,0
CA-2025-100792,2026-05-21,2026-05-23,RT-17090,Robert Taylor,1,USA,Chicago,Illinois,0,TEC-AC-10003033,2,Accessories,Wireless Mouse,322.16,3,0.0,-257.7279999999999,1,0,1,193.296,107.38666666666668,2026,5,2,-79.99999999999996,3
CA-2025-100793,2025-05-11,2025-05-14,SB-18120,Sophia Brown,0,USA,Chicago,Illinois,0,OFF-ST-10000760,1,Storage,Storage Cart,5092.1,4,0.0,-7128.9400000000005,1,3,2,3055.26,1273.025,2025,5,2,-140.0,2
CA-2025-100794,2025-09-16,2025-09-21,LM-15800,Linda Moore,2,USA,Denver,Colorado,3,TEC-PR-10002311,2,Printers,Laser Printer,1089.91,1,0.15,435.96400000000006,1,2,1,653.946,1089.91,2025,9,3,40.0,3
CA-2025-100795,2026-02-21,2026-02-24,DV-13045,Darrin Van Huff,1,USA,Boston,Massachusetts,1,OFF-BI-10001524,1,Binders,Premium Binder,1260.52,1,0.05,504.208,0,3,2,756.312,1260.52,2026,2,1,40.0,3
CA-2025-100796,2026-03-07,2026-03-12,LM-15800,Linda Moore,2,USA,Miami,Florida,2,OFF-PA-10000345,1,Paper,A4 Paper,2034.85,4,0.0,-2848.7900000000004,0,3,0,1220.91,508.7125,2026,3,1,-140.00000000000003,2
CA-2025-100797,2025-08-20,2025-08-24,DV-13045,Darrin Van Huff,1,USA,Dallas,Texas,0,FUR-DE-10004567,0,Desks,Office Desk,2838.6,6,0.0,-7380.360000000001,1,4,1,1703.16,473.1,2025,8,3,-260.0,0
CA-2025-100798,2026-03-19,2026-03-20,SB-18120,Sophia Brown,0,USA,Henderson,Kentucky,2,OFF-LA-10000240,1,Labels,Address Labels,1216.57,2,0.15,-243.31399999999985,1,4,2,729.9419999999999,608.285,2026,3,1,-19.99999999999999,3
CA-2025-100799,2025-12-08,2025-12-13,BH-11710,Brosina Hoffman,0,USA,Denver,Colorado,3,FUR-CH-10000111,0,Chairs,Ergonomic Chair,6980.9,8,0.0,-26527.42,1,4,1,4188.54,872.6125,2025,12,4,-380.0,1
CA-2025-100800,2025-02-04,2025-02-08,EH-13945,Emily Harper,1,USA,Seattle,Washington,3,FUR-BO-10001798,0,Bookcases,Bookcase,586.47,8,0.2,-2228.586,0,1,0,351.882,73.30875,2025,2,1,-380.0,0
CA-2025-100801,2025-02-27,2025-03-04,CG-12520,Claire Gute,0,USA,Henderson,Kentucky,2,OFF-PA-10000345,1,Paper,A4 Paper,1487.65,2,0.2,-297.53,0,2,2,892.59,743.825,2025,2,1,-20.0,3
CA-2025-100802,2025-01-11,2025-01-15,JM-14520,James Miller,0,USA,Boston,Massachusetts,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,1032.06,2,0.0,-206.41200000000003,0,4,1,619.236,516.03,2025,1,1,-20.000000000000004,3
CA-2025-100803,2025-12-03,2025-12-08,BH-11710,Brosina Hoffman,0,USA,Los Angeles,California,3,FUR-BO-10001798,0,Bookcases,Bookcase,1697.46,2,0.05,-339.492,0,3,2,1018.476,848.73,2025,12,4,-20.0,3
CA-2025-100804,2025-05-10,2025-05-15,AA-10480,Andrew Allen,2,USA,Henderson,Kentucky,2,TEC-PH-10002275,2,Phones,IP Phone,2296.21,8,0.0,-8725.598000000002,0,1,2,1377.726,287.02625,2025,5,2,-380.00000000000006,0
CA-2025-100805,2025-03-03,2025-03-05,AA-10480,Andrew Allen,2,USA,Philadelphia,Pennsylvania,1,TEC-PR-10002311,2,Printers,Laser Printer,2842.02,6,0.0,-7389.252,0,3,2,1705.212,473.67,2025,3,1,-260.0,0
CA-2025-100806,2025-11-13,2025-11-18,EH-13945,Emily Harper,1,USA,Henderson,Kentucky,2,FUR-BO-10001798,0,Bookcases,Bookcase,286.21,3,0.0,-228.9679999999999,0,4,2,171.72599999999997,95.40333333333332,2025,11,4,-79.99999999999997,3
CA-2025-100807,2025-07-20,2025-07-22,BH-11710,Brosina Hoffman,0,USA,Phoenix,Arizona,3,OFF-LA-10000240,1,Labels,Address Labels,5853.26,8,0.3,-22242.388,0,4,2,3511.956,731.6575,2025,7,3,-380.0,1
CA-2025-100808,2025-12-10,2025-12-15,AA-10480,Andrew Allen,2,USA,Boston,Massachusetts,1,FUR-DE-10004567,0,Desks,Office Desk,1373.82,2,0.0,-274.7639999999999,0,3,2,824.2919999999999,686.91,2025,12,4,-19.999999999999996,3
CA-2025-100809,2025-01-04,2025-01-06,BH-11710,Brosina Hoffman,0,USA,Philadelphia,Pennsylvania,1,OFF-LA-10000240,1,Labels,Address Labels,2469.46,4,0.15,-3457.244,0,1,1,1481.676,617.365,2025,1,1,-140.0,2
CA-2025-100810,2026-01-20,2026-01-22,JM-14520,James Miller,0,USA,Dallas,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,119.86,1,0.0,47.944,0,0,1,71.916,119.86,2026,1,1,40.0,3
CA-2025-100811,2025-05-26,2025-05-29,LM-15800,Linda Moore,2,USA,Chicago,Illinois,0,TEC-AC-10003033,2,Accessories,Wireless Mouse,452.51,6,0.0,-1176.5259999999998,1,4,1,271.506,75.41833333333334,2025,5,2,-259.99999999999994,0
CA-2025-100812,2025-10-18,2025-10-20,BH-11710,Brosina Hoffman,0,USA,Atlanta,Georgia,2,FUR-DE-10004567,0,Desks,Office Desk,7255.11,6,0.05,-18863.286,1,0,2,4353.066,1209.185,2025,10,4,-260.0,1
CA-2025-100813,2025-01-23,2025-01-25,AA-10480,Andrew Allen,2,USA,Los Angeles,California,3,TEC-PR-10002311,2,Printers,Laser Printer,1723.78,3,0.0,-1379.024,0,2,0,1034.268,574.5933333333334,2025,1,1,-80.0,3
CA-2025-100814,2025-08-04,2025-08-07,LM-15800,Linda Moore,2,USA,Austin,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,3389.59,3,0.2,-2711.672,0,4,1,2033.754,1129.8633333333337,2025,8,3,-79.99999999999999,2
CA-2025-100815,2025-03-08,2025-03-09,SO-20335,Sean O'Donnell,0,USA,Dallas,Texas,0,OFF-LA-10000240,1,Labels,Address Labels,6215.29,7,0.15,-19888.928,1,2,0,3729.174,887.8985714285715,2025,3,1,-320.0,1
CA-2025-100816,2025-09-08,2025-09-09,SB-18120,Sophia Brown,0,USA,Chicago,Illinois,0,OFF-ST-10000760,1,Storage,Storage Cart,1494.73,3,0.0,-1195.784,0,2,1,896.838,498.2433333333333,2025,9,3,-80.0,3
CA-2025-100817,2025-10-14,2025-10-16,RT-17090,Robert Taylor,1,USA,New York,New York,1,FUR-CH-10000111,0,Chairs,Ergonomic Chair,9508.69,8,0.0,-36133.022,1,3,0,5705.214,1188.58625,2025,10,4,-380.0,1
CA-2025-100818,2026-02-02,2026-02-07,EH-13945,Emily Harper,1,USA,Philadelphia,Pennsylvania,1,TEC-PH-10002275,2,Phones,IP Phone,1248.27,3,0.15,-998.616,0,0,2,748.962,416.09,2026,2,1,-80.0,3
CA-2025-100819,2026-05-10,2026-05-14,LM-15800,Linda Moore,2,USA,Atlanta,Georgia,2,OFF-PA-10000345,1,Paper,A4 Paper,302.79,1,0.05,121.116,1,4,1,181.674,302.79,2026,5,2,40.0,3
CA-2025-100820,2025-08-29,2025-09-02,BH-11710,Brosina Hoffman,0,USA,Henderson,Kentucky,2,OFF-PA-10000345,1,Paper,A4 Paper,3579.93,3,0.15,-2863.944,0,4,1,2147.958,1193.31,2025,8,3,-80.0,2
CA-2025-100821,2025-03-28,2025-03-30,DV-13045,Darrin Van Huff,1,USA,Henderson,Kentucky,2,TEC-LA-10000221,2,Laptops,Laptop,2117.79,6,0.0,-5506.254,0,1,0,1270.674,352.965,2025,3,1,-260.0,0
CA-2025-100822,2025-12-11,2025-12-15,LM-15800,Linda Moore,2,USA,Boston,Massachusetts,1,OFF-PA-10000345,1,Paper,A4 Paper,6164.43,6,0.15,-16027.518,0,1,0,3698.658,1027.405,2025,12,4,-260.0,1
CA-2025-100823,2025-01-26,2025-01-28,LM-15800,Linda Moore,2,USA,Austin,Texas,0,TEC-PR-10002311,2,Printers,Laser Printer,1090.1,2,0.0,-218.02,0,3,2,654.06,545.05,2025,1,1,-20.0,3
CA-2025-100824,2026-05-29,2026-06-03,RT-17090,Robert Taylor,1,USA,Phoenix,Arizona,3,OFF-LA-10000240,1,Labels,Address Labels,317.38,2,0.15,-63.476,0,2,2,190.428,158.69,2026,5,2,-20.0,3
CA-2025-100825,2025-07-25,2025-07-28,BH-11710,Brosina Hoffman,0,USA,Henderson,Kentucky,2,OFF-ST-10000760,1,Storage,Storage Cart,1470.29,5,0.0,-2940.58,1,4,0,882.174,294.058,2025,7,3,-200.0,2
CA-2025-100826,2025-09-25,2025-09-26,AA-10480,Andrew Allen,2,USA,Henderson,Kentucky,2,OFF-PA-10000345,1,Paper,A4 Paper,8642.01,7,0.0,-27654.432,1,0,0,5185.206,1234.5728571428572,2025,9,3,-320.0,1
CA-2025-100827,2026-06-09,2026-06-11,JM-14520,James Miller,0,USA,Dallas,Texas,0,OFF-LA-10000240,1,Labels,Address Labels,2006.19,8,0.3,-7623.521999999999,1,1,0,1203.714,250.77375,2026,6,2,-380.0,0
CA-2025-100828,2025-03-29,2025-04-01,BH-11710,Brosina Hoffman,0,USA,Philadelphia,Pennsylvania,1,OFF-PA-10000345,1,Paper,A4 Paper,2654.54,4,0.0,-3716.356,1,1,2,1592.724,663.635,2025,3,1,-140.0,2
CA-2025-100829,2025-05-12,2025-05-15,CG-12520,Claire Gute,0,USA,Philadelphia,Pennsylvania,1,OFF-BI-10001524,1,Binders,Premium Binder,1660.71,6,0.2,-4317.8460000000005,1,4,1,996.426,276.785,2025,5,2,-260.0,0
CA-2025-100830,2026-02-18,2026-02-23,AA-10480,Andrew Allen,2,USA,Atlanta,Georgia,2,FUR-BO-10001798,0,Bookcases,Bookcase,1383.99,1,0.0,553.596,0,0,0,830.394,1383.99,2026,2,1,40.0,3
CA-2025-100831,2025-12-05,2025-12-10,SB-18120,Sophia Brown,0,USA,Boston,Massachusetts,1,OFF-LA-10000240,1,Labels,Address Labels,587.59,7,0.2,-1880.288,0,1,1,352.55400000000003,83.94142857142857,2025,12,4,-320.0,0
CA-2025-100832,2025-04-22,2025-04-25,SB-18120,Sophia Brown,0,USA,Philadelphia,Pennsylvania,1,OFF-ST-10000760,1,Storage,Storage Cart,530.84,2,0.0,-106.168,1,3,2,318.504,265.42,2025,4,2,-20.0,3
CA-2025-100833,2026-05-16,2026-05-17,SO-20335,Sean O'Donnell,0,USA,Dallas,Texas,0,OFF-PA-10000345,1,Paper,A4 Paper,1425.51,5,0.1,-2851.0199999999995,0,2,0,855.3059999999999,285.102,2026,5,2,-200.0,2
CA-2025-100834,2025-03-13,2025-03-17,CG-12520,Claire Gute,0,USA,Atlanta,Georgia,2,FUR-BO-10001798,0,Bookcases,Bookcase,1192.54,3,0.2,-954.0320000000002,0,1,1,715.524,397.5133333333333,2025,3,1,-80.00000000000001,3
CA-2025-100835,2025-04-24,2025-04-26,RT-17090,Robert Taylor,1,USA,Boston,Massachusetts,1,FUR-CH-10000111,0,Chairs,Ergonomic Chair,9530.08,7,0.05,-30496.255999999998,1,3,0,5718.048,1361.44,2025,4,2,-319.99999999999994,1
CA-2025-100836,2025-07-30,2025-08-02,JM-14520,James Miller,0,USA,New York,New York,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,3098.77,5,0.3,-6197.539999999999,1,1,0,1859.262,619.754,2025,7,3,-200.0,2
CA-2025-100837,2025-05-27,2025-05-31,DV-13045,Darrin Van Huff,1,USA,Philadelphia,Pennsylvania,1,OFF-LA-10000240,1,Labels,Address Labels,5738.67,6,0.3,-14920.542,1,1,0,3443.202,956.445,2025,5,2,-260.0,1
CA-2025-100838,2025-04-04,2025-04-07,LM-15800,Linda Moore,2,USA,Atlanta,Georgia,2,OFF-ST-10000760,1,Storage,Storage Cart,6463.88,7,0.0,-20684.416,0,3,1,3878.328,923.4114285714286,2025,4,2,-320.0,1
CA-2025-100839,2025-07-03,2025-07-08,JM-14520,James Miller,0,USA,Boston,Massachusetts,1,TEC-PR-10002311,2,Printers,Laser Printer,3152.39,3,0.0,-2521.912,1,1,1,1891.434,1050.7966666666666,2025,7,3,-80.0,2
CA-2025-100840,2025-02-14,2025-02-16,SO-20335,Sean O'Donnell,0,USA,Atlanta,Georgia,2,TEC-LA-10000221,2,Laptops,Laptop,5016.59,5,0.0,-10033.18,1,0,2,3009.954,1003.318,2025,2,1,-200.0,2
CA-2025-100841,2025-08-11,2025-08-15,JM-14520,James Miller,0,USA,Phoenix,Arizona,3,FUR-CH-10000111,0,Chairs,Ergonomic Chair,1294.63,2,0.15,-258.926,0,3,1,776.778,647.315,2025,8,3,-19.999999999999996,3
CA-2025-100842,2025-06-18,2025-06-21,BH-11710,Brosina Hoffman,0,USA,Denver,Colorado,3,FUR-BO-10001798,0,Bookcases,Bookcase,1346.68,2,0.3,-269.336,1,1,1,808.008,673.34,2025,6,2,-20.0,3
CA-2025-100843,2025-07-19,2025-07-23,CG-12520,Claire Gute,0,USA,Phoenix,Arizona,3,FUR-CH-10000111,0,Chairs,Ergonomic Chair,1044.53,3,0.3,-835.624,1,0,0,626.718,348.1766666666667,2025,7,3,-80.0,3
CA-2025-100844,2025-09-06,2025-09-10,SO-20335,Sean O'Donnell,0,USA,Boston,Massachusetts,1,FUR-DE-10004567,0,Desks,Office Desk,3778.08,3,0.0,-3022.464,0,4,0,2266.848,1259.36,2025,9,3,-80.0,2
CA-2025-100845,2025-05-08,2025-05-13,JM-14520,James Miller,0,USA,Dallas,Texas,0,TEC-PR-10002311,2,Printers,Laser Printer,1019.3,1,0.0,407.72,1,3,2,611.5799999999999,1019.3,2025,5,2,40.0,3
CA-2025-100846,2025-07-02,2025-07-04,CG-12520,Claire Gute,0,USA,Austin,Texas,0,FUR-BO-10001798,0,Bookcases,Bookcase,1065.64,2,0.1,-213.12799999999996,0,0,2,639.384,532.82,2025,7,3,-19.999999999999996,3
CA-2025-100847,2025-01-05,2025-01-06,JM-14520,James Miller,0,USA,Dallas,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,1231.91,4,0.0,-1724.6740000000002,1,3,1,739.1460000000001,307.9775,2025,1,1,-140.0,2
CA-2025-100848,2025-01-15,2025-01-18,BH-11710,Brosina Hoffman,0,USA,Seattle,Washington,3,FUR-CH-10000111,0,Chairs,Ergonomic Chair,3266.33,3,0.0,-2613.0640000000003,0,0,2,1959.798,1088.7766666666666,2025,1,1,-80.00000000000001,2
CA-2025-100849,2025-04-21,2025-04-24,EH-13945,Emily Harper,1,USA,Chicago,Illinois,0,OFF-LA-10000240,1,Labels,Address Labels,9862.97,7,0.0,-31561.503999999997,0,3,1,5917.781999999999,1408.9957142857145,2025,4,2,-320.0,1
