Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2025-100417,2026-03-23,2026-03-26,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4757.58,8,0.15,850.81
CA-2025-100418,2026-05-14,2026-05-19,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2528.54,2,0.0,349.05
CA-2025-100419,2025-07-21,2025-07-24,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,TEC-LA-10000221,Technology,Laptops,Laptop,976.67,1,0.2,176.56
CA-2025-100420,2025-08-06,2025-08-07,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,TEC-LA-10000221,Technology,Laptops,Laptop,7874.59,8,0.0,2535.33
CA-2025-100421,2025-08-17,2025-08-22,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1202.42,2,0.0,262.2
CA-2025-100422,2025-06-19,2025-06-24,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,FUR-DE-10004567,Furniture,Desks,Office Desk,2323.69,3,0.3,256.58
CA-2025-100423,2026-05-15,2026-05-17,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,855.26,1,0.15,268.69
CA-2025-100424,2026-04-11,2026-04-12,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,5642.82,5,0.1,1396.48
CA-2025-100425,2025-06-28,2025-07-02,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,TEC-PR-10002311,Technology,Printers,Laser Printer,1247.72,2,0.2,136.71
CA-2025-100426,2025-08-17,2025-08-22,JM-14520,James Miller,Consumer,USA,Henderson,Kentucky,South,TEC-PH-10002275,Technology,Phones,IP Phone,10655.09,8,0.0,2923.3
CA-2025-100427,2025-05-23,2025-05-27,SO-20335,Sean O'Donnell,Consumer,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1625.8,5,0.0,642.07
CA-2025-100428,2025-05-02,2025-05-04,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,5690.11,8,0.3,2099.96
CA-2025-100429,2026-02-25,2026-02-26,BH-11710,Brosina Hoffman,Consumer,USA,Seattle,Washington,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,632.22,3,0.0,87.39
CA-2025-100430,2025-05-31,2025-06-01,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,6321.3,7,0.0,900.92
CA-2025-100431,2025-10-18,2025-10-19,BH-11710,Brosina Hoffman,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,1690.52,8,0.2,405.23
CA-2025-100432,2025-07-06,2025-07-11,RT-17090,Robert Taylor,Corporate,USA,Miami,Florida,South,TEC-PR-10002311,Technology,Printers,Laser Printer,8305.83,6,0.0,3069.55
CA-2025-100433,2026-01-30,2026-02-01,DV-13045,Darrin Van Huff,Corporate,USA,Seattle,Washington,West,TEC-LA-10000221,Technology,Laptops,Laptop,8690.54,7,0.0,3371.08
CA-2025-100434,2025-02-09,2025-02-14,RT-17090,Robert Taylor,Corporate,USA,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,IP Phone,4061.87,3,0.0,552.66
CA-2025-100435,2026-03-18,2026-03-23,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,1724.48,7,0.3,229.9
CA-2025-100436,2025-04-11,2025-04-15,SO-20335,Sean O'Donnell,Consumer,USA,Henderson,Kentucky,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,691.31,2,0.2,248.71
CA-2025-100437,2025-01-06,2025-01-07,SB-18120,Sophia Brown,Consumer,USA,Los Angeles,California,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3518.23,4,0.15,1079.76
CA-2025-100438,2025-04-20,2025-04-22,JM-14520,James Miller,Consumer,USA,Henderson,Kentucky,South,TEC-LA-10000221,Technology,Laptops,Laptop,5363.56,7,0.1,551.75
CA-2025-100439,2026-02-11,2026-02-13,JM-14520,James Miller,Consumer,USA,New York,New York,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2794.53,8,0.1,692.55
CA-2025-100440,2026-02-12,2026-02-14,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,527.27,2,0.2,92.2
CA-2025-100441,2025-02-23,2025-02-25,JM-14520,James Miller,Consumer,USA,Los Angeles,California,West,FUR-DE-10004567,Furniture,Desks,Office Desk,8893.02,8,0.2,3727.52
CA-2025-100442,2025-09-27,2025-09-29,EH-13945,Emily Harper,Corporate,USA,Los Angeles,California,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,5826.3,7,0.1,1170.72
CA-2025-100443,2025-02-28,2025-03-02,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,1425.82,5,0.05,334.62
CA-2025-100444,2025-02-06,2025-02-09,BH-11710,Brosina Hoffman,Consumer,USA,Seattle,Washington,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4979.78,5,0.15,1073.73
CA-2025-100445,2026-02-20,2026-02-25,BH-11710,Brosina Hoffman,Consumer,USA,Los Angeles,California,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4640.77,5,0.15,1523.95
CA-2025-100446,2025-10-11,2025-10-13,SB-18120,Sophia Brown,Consumer,USA,Austin,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,319.24,1,0.2,87.09
CA-2025-100447,2025-03-16,2025-03-21,AA-10480,Andrew Allen,Home Office,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,5919.34,5,0.1,1225.5
CA-2025-100448,2026-01-22,2026-01-27,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,10766.56,8,0.0,3028.75
CA-2025-100449,2025-09-22,2025-09-23,JM-14520,James Miller,Consumer,USA,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3185.02,6,0.15,857.48
CA-2025-100450,2025-01-10,2025-01-13,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,739.7,6,0.0,209.49
CA-2025-100451,2025-12-29,2025-12-31,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,TEC-PR-10002311,Technology,Printers,Laser Printer,2863.33,4,0.05,1053.13
CA-2025-100452,2025-09-05,2025-09-08,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,1454.6,6,0.0,593.54
CA-2025-100453,2025-03-22,2025-03-26,SB-18120,Sophia Brown,Consumer,USA,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,IP Phone,3926.14,6,0.3,398.08
CA-2025-100454,2025-10-09,2025-10-13,SO-20335,Sean O'Donnell,Consumer,USA,Henderson,Kentucky,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,217.63,3,0.2,61.5
CA-2025-100455,2025-02-03,2025-02-08,EH-13945,Emily Harper,Corporate,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,8203.98,8,0.3,2764.34
CA-2025-100456,2025-08-04,2025-08-08,SB-18120,Sophia Brown,Consumer,USA,Phoenix,Arizona,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1299.86,5,0.1,477.05
CA-2025-100457,2026-04-28,2026-05-03,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,1925.98,7,0.15,620.59
CA-2025-100458,2026-02-15,2026-02-18,LM-15800,Linda Moore,Home Office,USA,Chicago,Illinois,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,4403.32,4,0.1,742.26
CA-2025-100459,2026-03-19,2026-03-23,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,9683.57,8,0.0,2928.97
CA-2025-100460,2025-05-18,2025-05-23,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,4237.93,5,0.0,1316.13
CA-2025-100461,2025-06-17,2025-06-18,BH-11710,Brosina Hoffman,Consumer,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,1156.48,2,0.15,415.27
CA-2025-100462,2026-01-04,2026-01-09,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1267.78,7,0.05,314.54
CA-2025-100463,2025-06-28,2025-07-01,EH-13945,Emily Harper,Corporate,USA,Atlanta,Georgia,South,TEC-LA-10000221,Technology,Laptops,Laptop,6520.47,8,0.3,834.38
CA-2025-100464,2025-10-21,2025-10-25,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5323.35,7,0.2,813.86
CA-2025-100465,2025-03-15,2025-03-16,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5308.14,6,0.1,1263.95
CA-2025-100466,2026-02-09,2026-02-12,LM-15800,Linda Moore,Home Office,USA,Atlanta,Georgia,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,5014.75,8,0.0,757.36
CA-2025-100467,2025-05-09,2025-05-11,AA-10480,Andrew Allen,Home Office,USA,Seattle,Washington,West,FUR-DE-10004567,Furniture,Desks,Office Desk,1144.39,7,0.0,139.76
CA-2025-100468,2026-04-30,2026-05-05,CG-12520,Claire Gute,Consumer,USA,Denver,Colorado,West,TEC-LA-10000221,Technology,Laptops,Laptop,329.71,2,0.0,138.64
CA-2025-100469,2026-02-04,2026-02-07,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,7547.65,8,0.0,2004.96
CA-2025-100470,2025-06-24,2025-06-25,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,TEC-PH-10002275,Technology,Phones,IP Phone,10531.6,8,0.1,2717.25
CA-2025-100471,2025-05-19,2025-05-24,SO-20335,Sean O'Donnell,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,4976.72,7,0.1,656.31
CA-2025-100472,2026-05-09,2026-05-14,BH-11710,Brosina Hoffman,Consumer,USA,Denver,Colorado,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,3745.1,6,0.0,1287.38
CA-2025-100473,2025-01-01,2025-01-06,SO-20335,Sean O'Donnell,Consumer,USA,Henderson,Kentucky,South,TEC-PH-10002275,Technology,Phones,IP Phone,724.34,1,0.3,3.86
CA-2025-100474,2025-01-10,2025-01-14,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1396.66,6,0.2,435.53
CA-2025-100475,2025-06-17,2025-06-21,JM-14520,James Miller,Consumer,USA,Austin,Texas,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,5932.91,7,0.1,2078.67
CA-2025-100476,2025-10-03,2025-10-07,BH-11710,Brosina Hoffman,Consumer,USA,Seattle,Washington,West,FUR-DE-10004567,Furniture,Desks,Office Desk,610.51,5,0.3,87.36
CA-2025-100477,2026-05-19,2026-05-21,EH-13945,Emily Harper,Corporate,USA,Seattle,Washington,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,287.05,1,0.0,100.83
CA-2025-100478,2025-05-09,2025-05-13,CG-12520,Claire Gute,Consumer,USA,Dallas,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,633.62,1,0.15,191.93
CA-2025-100479,2026-05-26,2026-05-29,LM-15800,Linda Moore,Home Office,USA,Phoenix,Arizona,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,224.39,3,0.2,95.37
CA-2025-100480,2026-04-27,2026-04-29,BH-11710,Brosina Hoffman,Consumer,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,2778.09,2,0.05,875.99
CA-2025-100481,2026-03-30,2026-04-01,CG-12520,Claire Gute,Consumer,USA,Austin,Texas,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2572.24,4,0.1,314.65
CA-2025-100482,2025-06-12,2025-06-13,RT-17090,Robert Taylor,Corporate,USA,Phoenix,Arizona,West,TEC-PH-10002275,Technology,Phones,IP Phone,1530.49,5,0.0,226.08
CA-2025-100483,2025-08-12,2025-08-13,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,3580.93,3,0.0,1115.34
CA-2025-100484,2025-09-06,2025-09-07,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1690.15,3,0.0,613.44
CA-2025-100485,2026-05-27,2026-05-28,SB-18120,Sophia Brown,Consumer,USA,Atlanta,Georgia,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,539.72,1,0.0,110.39
CA-2025-100486,2025-04-20,2025-04-22,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,5082.98,6,0.3,960.19
CA-2025-100487,2026-01-22,2026-01-25,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,4720.5,8,0.3,1766.42
CA-2025-100488,2025-12-23,2025-12-26,LM-15800,Linda Moore,Home Office,USA,Atlanta,Georgia,South,TEC-LA-10000221,Technology,Laptops,Laptop,337.88,3,0.0,98.9
CA-2025-100489,2025-09-27,2025-10-02,EH-13945,Emily Harper,Corporate,USA,New York,New York,East,TEC-PR-10002311,Technology,Printers,Laser Printer,7722.05,7,0.0,1799.95
CA-2025-100490,2026-01-08,2026-01-13,BH-11710,Brosina Hoffman,Consumer,USA,Atlanta,Georgia,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1435.24,7,0.3,221.17
CA-2025-100491,2025-10-17,2025-10-20,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,150.46,2,0.0,58.3
CA-2025-100492,2025-02-02,2025-02-04,DV-13045,Darrin Van Huff,Corporate,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,688.65,1,0.2,151.32
CA-2025-100493,2026-06-23,2026-06-28,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,3651.48,4,0.0,1626.44
CA-2025-100494,2025-08-02,2025-08-06,DV-13045,Darrin Van Huff,Corporate,USA,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,4038.96,6,0.2,655.49
CA-2025-100495,2025-03-01,2025-03-06,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2834.92,2,0.0,1175.28
CA-2025-100496,2025-08-25,2025-08-30,JM-14520,James Miller,Consumer,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,3437.36,4,0.0,874.99
CA-2025-100497,2026-03-02,2026-03-03,SB-18120,Sophia Brown,Consumer,USA,Atlanta,Georgia,South,TEC-PH-10002275,Technology,Phones,IP Phone,9277.85,7,0.0,1601.71
CA-2025-100498,2026-02-16,2026-02-21,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,9526.42,8,0.15,2452.78
CA-2025-100499,2025-11-29,2025-12-02,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,3226.53,4,0.05,1028.39
CA-2025-100500,2025-09-18,2025-09-21,LM-15800,Linda Moore,Home Office,USA,Boston,Massachusetts,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1474.61,1,0.0,396.43
CA-2025-100501,2025-11-06,2025-11-07,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1043.61,1,0.1,133.91
CA-2025-100502,2026-06-08,2026-06-13,SB-18120,Sophia Brown,Consumer,USA,Dallas,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,4319.42,8,0.0,1543.13
CA-2025-100503,2025-09-13,2025-09-15,AA-10480,Andrew Allen,Home Office,USA,Miami,Florida,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,5705.08,7,0.05,1101.12
CA-2025-100504,2025-11-29,2025-12-03,SO-20335,Sean O'Donnell,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1614.41,2,0.1,705.37
CA-2025-100505,2026-01-26,2026-01-27,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,9772.47,7,0.0,1422.62
CA-2025-100506,2025-08-21,2025-08-26,CG-12520,Claire Gute,Consumer,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,485.78,1,0.0,163.03
CA-2025-100507,2025-08-15,2025-08-17,CG-12520,Claire Gute,Consumer,USA,Boston,Massachusetts,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,613.63,2,0.1,107.24
CA-2025-100508,2025-06-01,2025-06-03,EH-13945,Emily Harper,Corporate,USA,Denver,Colorado,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,744.07,1,0.1,312.67
CA-2025-100509,2026-05-29,2026-06-02,SO-20335,Sean O'Donnell,Consumer,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,2800.27,4,0.05,710.12
CA-2025-100510,2026-06-21,2026-06-23,BH-11710,Brosina Hoffman,Consumer,USA,Phoenix,Arizona,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,6181.56,6,0.0,2538.24
CA-2025-100511,2026-02-28,2026-03-04,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5369.26,6,0.0,969.75
CA-2025-100512,2025-06-23,2025-06-26,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,584.19,8,0.05,222.06
CA-2025-100513,2026-01-18,2026-01-20,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3521.99,3,0.1,1567.97
CA-2025-100514,2025-04-24,2025-04-27,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4227.95,4,0.05,1601.0
CA-2025-100515,2026-06-20,2026-06-23,RT-17090,Robert Taylor,Corporate,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,571.14,1,0.0,205.95
CA-2025-100516,2025-03-03,2025-03-06,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,98.31,1,0.1,21.43
CA-2025-100517,2026-01-04,2026-01-05,CG-12520,Claire Gute,Consumer,USA,Atlanta,Georgia,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,5879.57,4,0.0,785.77
CA-2025-100518,2026-05-12,2026-05-17,RT-17090,Robert Taylor,Corporate,USA,Seattle,Washington,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,6763.4,8,0.0,2949.43
CA-2025-100519,2025-11-09,2025-11-12,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,447.7,1,0.15,145.78
CA-2025-100520,2025-11-06,2025-11-08,RT-17090,Robert Taylor,Corporate,USA,Miami,Florida,South,TEC-PR-10002311,Technology,Printers,Laser Printer,6596.15,5,0.0,788.58
CA-2025-100521,2025-10-14,2025-10-16,SO-20335,Sean O'Donnell,Consumer,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,337.95,3,0.2,90.49
CA-2025-100522,2025-08-21,2025-08-25,BH-11710,Brosina Hoffman,Consumer,USA,Austin,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,4075.57,6,0.0,1539.08
CA-2025-100523,2025-05-22,2025-05-27,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1952.39,3,0.0,430.15
CA-2025-100524,2025-06-11,2025-06-14,DV-13045,Darrin Van Huff,Corporate,USA,Seattle,Washington,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2788.04,3,0.15,395.77
CA-2025-100525,2026-02-28,2026-03-04,AA-10480,Andrew Allen,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,1122.98,5,0.05,463.38
CA-2025-100526,2025-07-09,2025-07-10,SB-18120,Sophia Brown,Consumer,USA,Atlanta,Georgia,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,3414.59,4,0.05,715.08
CA-2025-100527,2026-01-03,2026-01-04,LM-15800,Linda Moore,Home Office,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,7282.18,8,0.15,2808.07
CA-2025-100528,2026-02-01,2026-02-05,LM-15800,Linda Moore,Home Office,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,232.09,4,0.0,29.27
CA-2025-100529,2026-02-27,2026-03-01,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,7291.32,8,0.3,1393.01
CA-2025-100530,2025-09-10,2025-09-14,JM-14520,James Miller,Consumer,USA,Denver,Colorado,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,6448.0,7,0.0,1726.6
CA-2025-100531,2026-04-08,2026-04-12,CG-12520,Claire Gute,Consumer,USA,Chicago,Illinois,Central,TEC-LA-10000221,Technology,Laptops,Laptop,10331.35,7,0.0,2632.48
CA-2025-100532,2026-06-13,2026-06-14,BH-11710,Brosina Hoffman,Consumer,USA,Henderson,Kentucky,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,5232.5,5,0.1,1509.73
CA-2025-100533,2026-03-09,2026-03-12,SB-18120,Sophia Brown,Consumer,USA,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,IP Phone,1158.05,8,0.0,448.26
CA-2025-100534,2025-05-19,2025-05-23,JM-14520,James Miller,Consumer,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1955.06,3,0.05,275.87
CA-2025-100535,2025-04-03,2025-04-06,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,252.15,2,0.3,26.42
CA-2025-100536,2026-01-29,2026-02-03,SB-18120,Sophia Brown,Consumer,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,527.94,7,0.0,69.01
CA-2025-100537,2025-06-03,2025-06-05,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,2298.16,7,0.3,758.4
CA-2025-100538,2025-05-15,2025-05-17,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,10276.5,8,0.0,2437.64
CA-2025-100539,2026-05-21,2026-05-23,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1026.51,8,0.0,374.01
CA-2025-100540,2025-10-12,2025-10-17,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,234.72,3,0.15,102.61
CA-2025-100541,2025-02-03,2025-02-08,SB-18120,Sophia Brown,Consumer,USA,Henderson,Kentucky,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,172.24,1,0.0,67.78
CA-2025-100542,2025-10-19,2025-10-24,SB-18120,Sophia Brown,Consumer,USA,Austin,Texas,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,8387.43,6,0.0,1518.3
CA-2025-100543,2025-11-27,2025-11-30,JM-14520,James Miller,Consumer,USA,Denver,Colorado,West,TEC-LA-10000221,Technology,Laptops,Laptop,892.64,2,0.0,363.57
CA-2025-100544,2025-10-09,2025-10-12,RT-17090,Robert Taylor,Corporate,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3687.84,4,0.0,922.04
CA-2025-100545,2025-03-31,2025-04-04,SB-18120,Sophia Brown,Consumer,USA,Henderson,Kentucky,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2024.16,6,0.15,254.06
CA-2025-100546,2026-05-24,2026-05-29,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,4050.02,4,0.05,1820.27
CA-2025-100547,2025-01-25,2025-01-29,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,462.81,7,0.15,117.49
CA-2025-100548,2025-08-06,2025-08-07,BH-11710,Brosina Hoffman,Consumer,USA,Henderson,Kentucky,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1944.05,5,0.15,352.92
CA-2025-100549,2025-04-27,2025-04-30,EH-13945,Emily Harper,Corporate,USA,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1187.26,1,0.05,396.92
CA-2025-100550,2025-12-13,2025-12-17,LM-15800,Linda Moore,Home Office,USA,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,IP Phone,2408.55,3,0.15,693.99
CA-2025-100551,2026-02-28,2026-03-01,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,TEC-PR-10002311,Technology,Printers,Laser Printer,5023.28,6,0.0,1894.32
CA-2025-100552,2025-12-06,2025-12-09,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,8853.55,6,0.0,2214.77
CA-2025-100553,2026-02-03,2026-02-05,SB-18120,Sophia Brown,Consumer,USA,Phoenix,Arizona,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,414.53,1,0.0,114.42
CA-2025-100554,2025-09-01,2025-09-04,LM-15800,Linda Moore,Home Office,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,1150.77,5,0.15,201.7
CA-2025-100555,2025-07-26,2025-07-27,LM-15800,Linda Moore,Home Office,USA,Denver,Colorado,West,TEC-LA-10000221,Technology,Laptops,Laptop,616.17,3,0.3,31.25
