Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Country,City,State,Region,Product_ID,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
CA-2025-100740,2026-02-06,2026-02-07,EH-13945,Emily Harper,Corporate,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,7200.23,7,0.3,1285.15,Retail,David,Bank Transfer,4320.138,1028.6042857142857
CA-2025-100741,2025-10-25,2025-10-26,LM-15800,Linda Moore,Home Office,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,2844.32,8,0.0,754.01,Retail,Charlie,Bank Transfer,1706.592,355.54
CA-2025-100742,2026-03-09,2026-03-14,EH-13945,Emily Harper,Corporate,USA,Phoenix,Arizona,West,TEC-PR-10002311,Technology,Printers,Laser Printer,9343.74,7,0.0,2586.57,Online,David,Credit Card,5606.244,1334.82
CA-2025-100743,2025-12-22,2025-12-26,JM-14520,James Miller,Consumer,USA,Seattle,Washington,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1985.67,4,0.3,683.68,Online,Eve,Bank Transfer,1191.402,496.4175
CA-2025-100744,2025-12-14,2025-12-19,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,7445.18,7,0.15,1276.18,Online,Bob,Credit Card,4467.108,1063.597142857143
CA-2025-100745,2025-06-15,2025-06-20,BH-11710,Brosina Hoffman,Consumer,USA,Atlanta,Georgia,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1537.89,8,0.05,607.91,Online,Charlie,Bank Transfer,922.734,192.23625
CA-2025-100746,2026-05-19,2026-05-20,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3358.71,4,0.0,1089.65,Online,Bob,PayPal,2015.226,839.6775
CA-2025-100747,2025-09-25,2025-09-28,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1026.45,2,0.0,240.04,Online,Alice,Credit Card,615.87,513.225
CA-2025-100748,2025-05-04,2025-05-09,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,6244.38,6,0.1,851.04,Online,Eve,Bank Transfer,3746.628,1040.73
CA-2025-100749,2026-06-12,2026-06-17,DV-13045,Darrin Van Huff,Corporate,USA,Denver,Colorado,West,TEC-PH-10002275,Technology,Phones,IP Phone,2924.49,2,0.0,473.0,Retail,Alice,Bank Transfer,1754.6939999999995,1462.245
CA-2025-100750,2025-02-12,2025-02-17,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,5469.48,4,0.0,1066.97,Retail,David,Credit Card,3281.688,1367.37
CA-2025-100751,2026-03-29,2026-04-03,LM-15800,Linda Moore,Home Office,USA,Seattle,Washington,West,TEC-PR-10002311,Technology,Printers,Laser Printer,3051.39,6,0.0,1241.78,Retail,Eve,PayPal,1830.834,508.565
CA-2025-100752,2025-07-26,2025-07-30,JM-14520,James Miller,Consumer,USA,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,IP Phone,2623.62,6,0.0,1102.36,Online,Bob,Credit Card,1574.1719999999998,437.27
CA-2025-100753,2026-01-17,2026-01-21,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,8280.66,7,0.0,1402.59,Retail,Eve,Credit Card,4968.396,1182.9514285714286
CA-2025-100754,2026-02-28,2026-03-04,LM-15800,Linda Moore,Home Office,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,3472.58,3,0.0,1459.62,Retail,Eve,PayPal,2083.548,1157.5266666666666
CA-2025-100755,2025-11-19,2025-11-23,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,993.66,1,0.0,133.27,Retail,Charlie,Bank Transfer,596.1959999999999,993.66
CA-2025-100756,2025-03-01,2025-03-06,AA-10480,Andrew Allen,Home Office,USA,Boston,Massachusetts,East,TEC-PR-10002311,Technology,Printers,Laser Printer,4611.72,5,0.15,607.68,Retail,Alice,PayPal,2767.032,922.344
CA-2025-100757,2025-01-09,2025-01-12,RT-17090,Robert Taylor,Corporate,USA,Chicago,Illinois,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,5428.53,8,0.3,982.26,Online,Eve,Bank Transfer,3257.118,678.56625
CA-2025-100758,2026-02-19,2026-02-21,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,TEC-LA-10000221,Technology,Laptops,Laptop,3546.54,6,0.0,949.89,Retail,Eve,Bank Transfer,2127.924,591.09
CA-2025-100759,2025-10-18,2025-10-20,DV-13045,Darrin Van Huff,Corporate,USA,Atlanta,Georgia,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,121.23,3,0.1,44.31,Retail,Eve,Bank Transfer,72.738,40.41
CA-2025-100760,2025-11-08,2025-11-12,RT-17090,Robert Taylor,Corporate,USA,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4012.91,5,0.15,1631.91,Online,David,Bank Transfer,2407.746,802.582
CA-2025-100761,2025-05-08,2025-05-12,AA-10480,Andrew Allen,Home Office,USA,Denver,Colorado,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4598.1,4,0.05,1505.34,Online,Eve,PayPal,2758.86,1149.525
CA-2025-100762,2025-10-19,2025-10-24,SO-20335,Sean O'Donnell,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,947.13,2,0.05,153.44,Retail,David,Credit Card,568.278,473.565
CA-2025-100763,2026-01-05,2026-01-09,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,924.71,7,0.0,278.61,Online,David,Bank Transfer,554.826,132.10142857142858
CA-2025-100764,2025-05-14,2025-05-18,BH-11710,Brosina Hoffman,Consumer,USA,New York,New York,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4964.27,7,0.2,718.8,Retail,Charlie,PayPal,2978.5620000000004,709.1814285714287
CA-2025-100765,2026-05-26,2026-05-30,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,675.23,3,0.0,189.29,Retail,Bob,PayPal,405.138,225.07666666666668
CA-2025-100766,2026-04-14,2026-04-16,RT-17090,Robert Taylor,Corporate,USA,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,IP Phone,468.68,8,0.0,56.04,Online,Alice,PayPal,281.208,58.585
CA-2025-100767,2026-01-14,2026-01-15,SB-18120,Sophia Brown,Consumer,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,5171.58,6,0.0,1380.96,Online,Alice,Credit Card,3102.948,861.93
CA-2025-100768,2025-05-01,2025-05-04,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,413.5,8,0.0,165.5,Online,Charlie,Credit Card,248.1,51.6875
CA-2025-100769,2026-03-08,2026-03-09,AA-10480,Andrew Allen,Home Office,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,89.13,8,0.15,38.0,Retail,Charlie,Credit Card,53.478,11.14125
CA-2025-100770,2025-02-15,2025-02-19,LM-15800,Linda Moore,Home Office,USA,Atlanta,Georgia,South,TEC-PH-10002275,Technology,Phones,IP Phone,4931.68,6,0.3,650.53,Online,Bob,PayPal,2959.0080000000003,821.9466666666667
CA-2025-100771,2025-05-16,2025-05-18,RT-17090,Robert Taylor,Corporate,USA,Boston,Massachusetts,East,TEC-PR-10002311,Technology,Printers,Laser Printer,1577.49,8,0.15,660.56,Retail,David,Bank Transfer,946.494,197.18625
CA-2025-100772,2026-02-24,2026-02-28,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,1006.28,1,0.3,89.67,Online,Charlie,PayPal,603.7679999999999,1006.28
CA-2025-100773,2025-06-19,2025-06-20,SB-18120,Sophia Brown,Consumer,USA,Atlanta,Georgia,South,TEC-PR-10002311,Technology,Printers,Laser Printer,1938.86,2,0.0,741.91,Retail,David,Credit Card,1163.3159999999998,969.43
CA-2025-100774,2025-02-24,2025-03-01,RT-17090,Robert Taylor,Corporate,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,189.22,1,0.0,21.41,Online,Eve,PayPal,113.532,189.22
CA-2025-100775,2025-10-09,2025-10-11,BH-11710,Brosina Hoffman,Consumer,USA,New York,New York,East,TEC-LA-10000221,Technology,Laptops,Laptop,3652.07,6,0.0,1015.22,Retail,David,Credit Card,2191.242,608.6783333333334
CA-2025-100776,2025-01-24,2025-01-27,JM-14520,James Miller,Consumer,USA,Austin,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,3475.18,6,0.0,1424.39,Retail,Alice,PayPal,2085.108,579.1966666666666
CA-2025-100777,2025-04-12,2025-04-17,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,5773.87,5,0.0,1978.26,Online,Eve,PayPal,3464.322,1154.774
CA-2025-100778,2026-02-22,2026-02-24,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,454.06,1,0.0,153.47,Online,Charlie,PayPal,272.436,454.06
CA-2025-100779,2026-02-27,2026-03-02,AA-10480,Andrew Allen,Home Office,USA,New York,New York,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1394.75,4,0.05,386.98,Online,David,PayPal,836.85,348.6875
CA-2025-100780,2026-06-01,2026-06-05,DV-13045,Darrin Van Huff,Corporate,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,6673.2,8,0.0,1872.1,Retail,David,Bank Transfer,4003.92,834.15
CA-2025-100781,2026-02-22,2026-02-24,CG-12520,Claire Gute,Consumer,USA,Atlanta,Georgia,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,754.02,2,0.0,258.92,Online,Bob,Bank Transfer,452.412,377.01
CA-2025-100782,2026-02-21,2026-02-25,DV-13045,Darrin Van Huff,Corporate,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2820.52,3,0.2,320.2,Online,Alice,PayPal,1692.312,940.1733333333332
CA-2025-100783,2026-04-08,2026-04-09,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,22.7,3,0.3,-44.57,Retail,Alice,PayPal,13.62,7.566666666666666
CA-2025-100784,2026-01-25,2026-01-28,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,732.72,2,0.2,150.61,Online,David,Credit Card,439.632,366.36
CA-2025-100785,2025-05-24,2025-05-29,AA-10480,Andrew Allen,Home Office,USA,New York,New York,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,6768.0,6,0.15,1541.01,Retail,Eve,PayPal,4060.8,1128.0
CA-2025-100786,2026-04-09,2026-04-12,BH-11710,Brosina Hoffman,Consumer,USA,Henderson,Kentucky,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,9784.51,8,0.15,4348.67,Online,Bob,PayPal,5870.706,1223.06375
CA-2025-100787,2025-05-17,2025-05-18,SB-18120,Sophia Brown,Consumer,USA,New York,New York,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1313.79,3,0.3,150.65,Online,Alice,PayPal,788.274,437.93
CA-2025-100788,2025-03-21,2025-03-26,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,7000.02,6,0.2,1122.71,Retail,Bob,Bank Transfer,4200.012,1166.67
CA-2025-100789,2026-01-02,2026-01-06,SO-20335,Sean O'Donnell,Consumer,USA,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,IP Phone,5901.04,6,0.3,2519.52,Online,Alice,Bank Transfer,3540.624,983.5066666666668
CA-2025-100790,2025-10-15,2025-10-18,BH-11710,Brosina Hoffman,Consumer,USA,Phoenix,Arizona,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4999.28,4,0.15,2185.29,Retail,Bob,PayPal,2999.568,1249.82
CA-2025-100791,2026-05-20,2026-05-25,BH-11710,Brosina Hoffman,Consumer,USA,Seattle,Washington,West,TEC-PR-10002311,Technology,Printers,Laser Printer,1104.46,7,0.1,277.01,Online,Eve,PayPal,662.676,157.78
CA-2025-100792,2026-05-21,2026-05-23,RT-17090,Robert Taylor,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,322.16,3,0.0,60.86,Retail,Bob,PayPal,193.296,107.38666666666668
CA-2025-100793,2025-05-11,2025-05-14,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,5092.1,4,0.0,523.55,Online,Alice,Bank Transfer,3055.26,1273.025
CA-2025-100794,2025-09-16,2025-09-21,LM-15800,Linda Moore,Home Office,USA,Denver,Colorado,West,TEC-PR-10002311,Technology,Printers,Laser Printer,1089.91,1,0.15,325.46,Online,Eve,Bank Transfer,653.946,1089.91
CA-2025-100795,2026-02-21,2026-02-24,DV-13045,Darrin Van Huff,Corporate,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1260.52,1,0.05,546.51,Retail,Alice,Bank Transfer,756.312,1260.52
CA-2025-100796,2026-03-07,2026-03-12,LM-15800,Linda Moore,Home Office,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,2034.85,4,0.0,210.42,Retail,David,Bank Transfer,1220.91,508.7125
CA-2025-100797,2025-08-20,2025-08-24,DV-13045,Darrin Van Huff,Corporate,USA,Dallas,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,2838.6,6,0.0,1249.68,Online,David,PayPal,1703.16,473.1
CA-2025-100798,2026-03-19,2026-03-20,SB-18120,Sophia Brown,Consumer,USA,Henderson,Kentucky,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,1216.57,2,0.15,192.97,Online,David,Credit Card,729.9419999999999,608.285
CA-2025-100799,2025-12-08,2025-12-13,BH-11710,Brosina Hoffman,Consumer,USA,Denver,Colorado,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,6980.9,8,0.0,760.33,Online,Eve,Credit Card,4188.54,872.6125
CA-2025-100800,2025-02-04,2025-02-08,EH-13945,Emily Harper,Corporate,USA,Seattle,Washington,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,586.47,8,0.2,250.41,Retail,Charlie,PayPal,351.882,73.30875
CA-2025-100801,2025-02-27,2025-03-04,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1487.65,2,0.2,548.07,Retail,Alice,Credit Card,892.59,743.825
CA-2025-100802,2025-01-11,2025-01-15,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1032.06,2,0.0,300.4,Retail,Alice,PayPal,619.236,516.03
CA-2025-100803,2025-12-03,2025-12-08,BH-11710,Brosina Hoffman,Consumer,USA,Los Angeles,California,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1697.46,2,0.05,226.56,Retail,David,Credit Card,1018.476,848.73
CA-2025-100804,2025-05-10,2025-05-15,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,TEC-PH-10002275,Technology,Phones,IP Phone,2296.21,8,0.0,392.75,Retail,Charlie,PayPal,1377.726,287.02625
CA-2025-100805,2025-03-03,2025-03-05,AA-10480,Andrew Allen,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,2842.02,6,0.0,1132.28,Retail,Alice,Credit Card,1705.212,473.67
CA-2025-100806,2025-11-13,2025-11-18,EH-13945,Emily Harper,Corporate,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,286.21,3,0.0,86.52,Retail,David,PayPal,171.72599999999997,95.40333333333332
CA-2025-100807,2025-07-20,2025-07-22,BH-11710,Brosina Hoffman,Consumer,USA,Phoenix,Arizona,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,5853.26,8,0.3,1342.22,Online,Eve,Bank Transfer,3511.956,731.6575
CA-2025-100808,2025-12-10,2025-12-15,AA-10480,Andrew Allen,Home Office,USA,Boston,Massachusetts,East,FUR-DE-10004567,Furniture,Desks,Office Desk,1373.82,2,0.0,379.76,Retail,Bob,Bank Transfer,824.2919999999999,686.91
CA-2025-100809,2025-01-04,2025-01-06,BH-11710,Brosina Hoffman,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2469.46,4,0.15,413.52,Retail,Charlie,Bank Transfer,1481.676,617.365
CA-2025-100810,2026-01-20,2026-01-22,JM-14520,James Miller,Consumer,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,119.86,1,0.0,30.67,Retail,Alice,PayPal,71.916,119.86
CA-2025-100811,2025-05-26,2025-05-29,LM-15800,Linda Moore,Home Office,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,452.51,6,0.0,172.09,Online,David,Bank Transfer,271.506,75.41833333333334
CA-2025-100812,2025-10-18,2025-10-20,BH-11710,Brosina Hoffman,Consumer,USA,Atlanta,Georgia,South,FUR-DE-10004567,Furniture,Desks,Office Desk,7255.11,6,0.05,2811.43,Retail,Charlie,PayPal,4353.066,1209.185
CA-2025-100813,2025-01-23,2025-01-25,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,1723.78,3,0.0,571.55,Online,Bob,Credit Card,1034.268,574.5933333333334
CA-2025-100814,2025-08-04,2025-08-07,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,3389.59,3,0.2,483.23,Online,Bob,Bank Transfer,2033.754,1129.8633333333337
CA-2025-100815,2025-03-08,2025-03-09,SO-20335,Sean O'Donnell,Consumer,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,6215.29,7,0.15,1492.65,Retail,Eve,Bank Transfer,3729.174,887.8985714285715
CA-2025-100816,2025-09-08,2025-09-09,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1494.73,3,0.0,343.32,Retail,Charlie,Bank Transfer,896.838,498.2433333333333
CA-2025-100817,2025-10-14,2025-10-16,RT-17090,Robert Taylor,Corporate,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,9508.69,8,0.0,3721.68,Online,Alice,Bank Transfer,5705.214,1188.58625
CA-2025-100818,2026-02-02,2026-02-07,EH-13945,Emily Harper,Corporate,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,1248.27,3,0.15,332.14,Online,Bob,Credit Card,748.962,416.09
CA-2025-100819,2026-05-10,2026-05-14,LM-15800,Linda Moore,Home Office,USA,Atlanta,Georgia,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,302.79,1,0.05,88.35,Retail,Eve,PayPal,181.674,302.79
CA-2025-100820,2025-08-29,2025-09-02,BH-11710,Brosina Hoffman,Consumer,USA,Henderson,Kentucky,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3579.93,3,0.15,1292.05,Retail,Charlie,Bank Transfer,2147.958,1193.31
CA-2025-100821,2025-03-28,2025-03-30,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,TEC-LA-10000221,Technology,Laptops,Laptop,2117.79,6,0.0,608.15,Retail,Eve,Bank Transfer,1270.674,352.965
CA-2025-100822,2025-12-11,2025-12-15,LM-15800,Linda Moore,Home Office,USA,Boston,Massachusetts,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,6164.43,6,0.15,2184.94,Online,Charlie,PayPal,3698.658,1027.405
CA-2025-100823,2025-01-26,2025-01-28,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,1090.1,2,0.0,378.18,Online,David,Bank Transfer,654.06,545.05
CA-2025-100824,2026-05-29,2026-06-03,RT-17090,Robert Taylor,Corporate,USA,Phoenix,Arizona,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,317.38,2,0.15,138.57,Retail,Bob,PayPal,190.428,158.69
CA-2025-100825,2025-07-25,2025-07-28,BH-11710,Brosina Hoffman,Consumer,USA,Henderson,Kentucky,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1470.29,5,0.0,147.85,Online,David,PayPal,882.174,294.058
CA-2025-100826,2025-09-25,2025-09-26,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,8642.01,7,0.0,2461.23,Online,David,PayPal,5185.206,1234.5728571428572
CA-2025-100827,2026-06-09,2026-06-11,JM-14520,James Miller,Consumer,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2006.19,8,0.3,315.48,Online,Bob,PayPal,1203.714,250.77375
CA-2025-100828,2025-03-29,2025-04-01,BH-11710,Brosina Hoffman,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,2654.54,4,0.0,846.41,Retail,Eve,PayPal,1592.724,663.635
CA-2025-100829,2025-05-12,2025-05-15,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1660.71,6,0.2,348.72,Online,Bob,Bank Transfer,996.426,276.785
CA-2025-100830,2026-02-18,2026-02-23,AA-10480,Andrew Allen,Home Office,USA,Atlanta,Georgia,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1383.99,1,0.0,149.42,Online,Alice,PayPal,830.394,1383.99
CA-2025-100831,2025-12-05,2025-12-10,SB-18120,Sophia Brown,Consumer,USA,Boston,Massachusetts,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,587.59,7,0.2,225.68,Retail,Eve,Bank Transfer,352.55400000000003,83.94142857142857
CA-2025-100832,2025-04-22,2025-04-25,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,530.84,2,0.0,232.92,Retail,David,PayPal,318.504,265.42
CA-2025-100833,2026-05-16,2026-05-17,SO-20335,Sean O'Donnell,Consumer,USA,Dallas,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1425.51,5,0.1,312.4,Online,Bob,Credit Card,855.3059999999999,285.102
CA-2025-100834,2025-03-13,2025-03-17,CG-12520,Claire Gute,Consumer,USA,Atlanta,Georgia,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1192.54,3,0.2,373.4,Online,Alice,PayPal,715.524,397.5133333333333
CA-2025-100835,2025-04-24,2025-04-26,RT-17090,Robert Taylor,Corporate,USA,Boston,Massachusetts,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,9530.08,7,0.05,3855.14,Online,Charlie,Bank Transfer,5718.048,1361.44
CA-2025-100836,2025-07-30,2025-08-02,JM-14520,James Miller,Consumer,USA,New York,New York,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,3098.77,5,0.3,1074.74,Online,Charlie,PayPal,1859.262,619.754
CA-2025-100837,2025-05-27,2025-05-31,DV-13045,Darrin Van Huff,Corporate,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,5738.67,6,0.3,1563.17,Online,Charlie,Bank Transfer,3443.202,956.445
CA-2025-100838,2025-04-04,2025-04-07,LM-15800,Linda Moore,Home Office,USA,Atlanta,Georgia,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,6463.88,7,0.0,1969.75,Online,Charlie,Credit Card,3878.328,923.4114285714286
CA-2025-100839,2025-07-03,2025-07-08,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,TEC-PR-10002311,Technology,Printers,Laser Printer,3152.39,3,0.0,984.36,Online,Bob,Bank Transfer,1891.434,1050.7966666666666
CA-2025-100840,2025-02-14,2025-02-16,SO-20335,Sean O'Donnell,Consumer,USA,Atlanta,Georgia,South,TEC-LA-10000221,Technology,Laptops,Laptop,5016.59,5,0.0,1031.84,Retail,David,Bank Transfer,3009.954,1003.318
CA-2025-100841,2025-08-11,2025-08-15,JM-14520,James Miller,Consumer,USA,Phoenix,Arizona,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1294.63,2,0.15,396.76,Retail,David,Credit Card,776.778,647.315
CA-2025-100842,2025-06-18,2025-06-21,BH-11710,Brosina Hoffman,Consumer,USA,Denver,Colorado,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1346.68,2,0.3,309.38,Retail,Bob,Bank Transfer,808.008,673.34
CA-2025-100843,2025-07-19,2025-07-23,CG-12520,Claire Gute,Consumer,USA,Phoenix,Arizona,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1044.53,3,0.3,263.95,Online,Eve,PayPal,626.718,348.1766666666667
CA-2025-100844,2025-09-06,2025-09-10,SO-20335,Sean O'Donnell,Consumer,USA,Boston,Massachusetts,East,FUR-DE-10004567,Furniture,Desks,Office Desk,3778.08,3,0.0,1465.77,Online,Charlie,PayPal,2266.848,1259.36
CA-2025-100845,2025-05-08,2025-05-13,JM-14520,James Miller,Consumer,USA,Dallas,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,1019.3,1,0.0,301.48,Online,Eve,PayPal,611.5799999999999,1019.3
CA-2025-100846,2025-07-02,2025-07-04,CG-12520,Claire Gute,Consumer,USA,Austin,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1065.64,2,0.1,313.94,Online,Charlie,Credit Card,639.384,532.82
CA-2025-100847,2025-01-05,2025-01-06,JM-14520,James Miller,Consumer,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1231.91,4,0.0,372.54,Retail,Eve,PayPal,739.1460000000001,307.9775
CA-2025-100848,2025-01-15,2025-01-18,BH-11710,Brosina Hoffman,Consumer,USA,Seattle,Washington,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,3266.33,3,0.0,994.64,Retail,Alice,Credit Card,1959.798,1088.7766666666666
CA-2025-100849,2025-04-21,2025-04-24,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,9862.97,7,0.0,3636.05,Online,Eve,PayPal,5917.781999999999,1408.9957142857145
CA-2025-100850,2025-04-19,2025-04-22,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,158.76,6,0.05,45.95,Online,Charlie,Credit Card,95.256,26.46
